哈哈哈哈哈哈。哎，我真进去了，他这个好像,0
哈哈哈哈哈哈。哎，我真进去了。他这个好像虚拟主,0
可以呀，我刚才,0
我在工,0
我在工作呀，看电脑，没有,0
有什么音,0
我喜欢听中国的民谣，你有听过什么好听,0
我喜欢听中国的民谣，你有听过什么好听的民谣吗？可以给我推,0
我喜欢听,0
我比较喜欢他的成都呀，还有他的那一首,0
我比较喜欢他的成都呀，还有他的那一首那一首,0
好，因为我,0
好，因为我接耳机，所以听,0
第一次用这种,0
我是我是,0
这样呢？,0
上班几,0
会打扰到你上班吗？,0
会打扰到你上班吗？会的话我,0
现在我们,0
刚好都忘记了。你说啊你说，我我是忽然想到说,0
没有没有，很少，我住,0
没有没有，很少，我住台湾，所以,0
好呀，小优，想你了，你有没有想姐姐啊？,0
没有没有，很少，我住台湾，所以我们很少有机会尝到那个那个中中式菜。可是广东的话广,0
没有没有没有，很少，我住台湾，所以我们很少有机会尝到那个那个中中式菜。可是广东的话，广东的,0
没有没有没有，很少，我住台湾，所以我们很少有机会尝到那个那个中中式菜。可是广东的话广东的话,0
台湾的最南端肯,0
你真的有在听我说我说,0
你真的有在听我说，我说不喜欢,0
你真的不,0
还好还好，那你可以帮我祈祷我明年,0
还好还好，那你可以帮我祈祷我明年生日早上回收,0
还好还好，那你可以帮我祈祷我明年生日早上回收，不要再收下,0
还好还好，那你可以帮我祈祷我明年生日早上回收，不要再收下，不要再收到惊吓，好不,0
还好还好，那你可以帮我祈祷我明年生日早上回收，不要再收下，不要再收到惊吓，好不好？,0
记忆的东西很，我们,0
就那孩子没有出过,0
记忆的东西，很，我们聊了那么，你会,0
哎，今天下午没有事要,0
有一点啦，没有出过国。嗯，应该是说我,0
有一点啦，没有出过国。嗯，应该是说我比较,0
有一点啦，没有出过国。应该是说我比较以家为重的，我如果说要出去玩，几乎目前都还没有机,0
有一点啦，没有出过国。嗯，应该是说我比较以家为重的，我如果说要出去玩，几乎目前都还没有去，其实都有，是我选择家里面我比较,0
有一点啦，没有出过国。嗯，应该是说我比较以家为重的，我如果说要出去玩，几乎目前都还没有去。其实都有，是我选择家里面，我比较，我就会牺牺牲我的,0
哎，我之前不是跟你讲说家里有,0
哎，我之前不是跟你讲说家里有有,0
哎，我之前不是跟你讲说家里有有有养两只的猫咪，就是,0
哎，我之前不是跟你讲说家里有有有养两只的猫咪就是不乖呀，它出门都不讲的啊，啊啊回来偷偷摸摸回来就是,0
嗯，,0
嗯，什么,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜，那你像,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜，那你像嗯,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个,0
就这,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉，应该是说我我比较喜欢炖,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗汤可以,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的。我觉得有时候一碗汤可以让家人的身体,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗汤可以让家人的身体会复元气，所以我比较喜欢,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗汤可以让家人的身体会复元气，所以我比较喜欢炖汤。那其实其,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗汤可以让家人的身体会复元气，所以我比较喜欢炖汤。那其实其他菜我都,0
嗯，什么菜哦？其实可能煮习惯了，有的时候煮到会让家人点菜。那你像嗯我喜欢煮梅干肉、扣肉，甚至是那个马铃薯炖鸡肉。应该是说我我比较喜欢炖东西，炖汤之类的，我觉得有时候一碗汤可以让家人的身体会复元气，所以我比较喜欢炖汤。那其实其他菜我都觉得大,0
社交软件跟,0
有啊，但是,0
是，没错。过年一定要有那一道菜，不知道为什么，因为可能是,0
是，没错。过年一定要有那一道菜，不知道为什么，因为可能是，应该是说,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客,0
我刚下，在吃,0
很高兴,0
可是台湾,0
可是台湾冬天的海风,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人，那我们又是闽南人，所以大,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人。那我们又是闽南人，所以大概会煮一点,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人。那我们又是闽南人，所以大概会煮一点点那,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人。那我们又是闽南人，所以大概会煮一点点那个,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人。那我们又是闽南人，所以大概会煮一点点那个福福建福州菜，客家人的菜，应该是这样讲。那像那个客,0
是没错，过年一定要有那一道菜，不知道为什么，因为可能是，应该是说我的祖先来自福州，呃，福建。那我的爷爷是客家人，来自福建的客客家人。那我们又是闽南人，所以大概会煮一点点那个福福建福州菜，客家人的菜应该是这样讲。那像那个客家小炒我也,0
可以可,0
可以可以，你,0
有啊，也会告诉我以前当,0
有啊，也会告诉我以前当兵的时候,0
民谣,0
有啊，也会告诉我以前当兵的时候，那个那个外省贝贝吧，火防兵，他们就会说他们是外省兵，广东人，他们也会教一些广,0
有啊，也会告诉我以前当兵的时候，那个那个外省贝贝吧，火防兵，他们就会说他们是外省兵，广东人，他们也会教一些广东菜，可是,0
